A,B,C,D,id
0.261115848,0.666782698,0.058262821,0.013838633,2707
0.503621166,0.346133407,0.144289871,0.005955556,2708
0.339064599,0.205653075,0.384210526,0.071071801,2709
0.072645765,0.73369617,0.185507438,0.008150627,2710
0.867490175,0.055456792,0.071207931,0.005845102,2711
0.052796735,0.72883642,0.184278711,0.034088134,2712
0.007061312,0.015912911,0.052176427,0.92484935,2713
0.699731173,0.002523625,0.006053861,0.291691341,2714
0.011021547,0.640566116,0.005541982,0.342870355,2715
0.012024985,0.008797667,0.955262812,0.023914537,2716
0.329207159,0.577776557,0.088604905,0.00441138,2717
0.792246079,0.107218851,0.039443611,0.06109146,2718
0.146395296,0.842446725,0.00879172,0.002366259,2719
0.145332857,0.836332885,0.01531797,0.003016287,2720
0.964217083,0.005059746,0.010711482,0.020011689,2721
0.079947537,0.914951112,0.003099903,0.002001448,2722
0.265271556,0.597798681,0.117713554,0.019216209,2723
0.937163831,0.056281067,0.003379941,0.003175161,2724
0.098805489,0.880643749,0.017169824,0.003380939,2725
0.375387065,0.618908639,0.004170175,0.001534122,2726
0.021094713,0.95481951,0.011291186,0.01279459,2727
0.996887505,0.001924445,0.000157968,0.001030081,2728
0.228668293,0.012118974,0.009438267,0.749774467,2729
0.483263532,0.483263532,0.029022233,0.004450702,2730
0.997305241,0.001808607,0.000551594,0.000334558,2731
0.205311943,0.02163972,0.762826457,0.01022188,2732
0.007560077,0.001911487,0.00035359,0.990174847,2733
0.022744151,0.005074906,0.967106036,0.005074906,2734
0.437689175,0.052274517,0.495966812,0.014069495,2735
0.938102357,0.013381312,0.046705367,0.001810964,2736
0.934847654,0.049545113,0.005222015,0.010385217,2737
0.011613591,0.0051535,0.001149901,0.982083008,2738
0.047189536,0.003873553,0.001109792,0.947827119,2739
0.911674319,0.084798914,0.001653316,0.001873452,2740
0.764565661,0.014906657,0.001475959,0.219051723,2741
0.505830679,0.041521108,0.082574583,0.37007363,2742
0.013122193,0.979267679,0.006598253,0.001011875,2743
0.01914519,0.071133009,0.866577451,0.043144351,2744
0.359036809,0.116562186,0.002005563,0.522395443,2745
0.302423431,0.565001319,0.014144532,0.118430717,2746
0.926098865,0.067086373,0.005506786,0.001307976,2747
0.712920672,0.246378791,0.013057599,0.027642938,2748
0.017932329,0.001775541,0.00122031,0.97907182,2749
0.011600401,0.005147647,0.980967697,0.002284254,2750
0.071226745,0.00293988,0.002150862,0.923682514,2751
0.425709849,0.177462267,0.331543164,0.06528472,2752
0.147646532,0.849647166,0.000727837,0.001978465,2753
0.100269989,0.004689691,0.001343619,0.893696701,2754
0.261583817,0.711058516,0.018949068,0.008408598,2755
0.116263238,0.859075641,0.016749308,0.007911813,2756
0.263333579,0.020306105,0.192658962,0.523701355,2757
0.978866733,0.013116824,0.004258409,0.003758033,2758
0.146212736,0.011274714,0.001116348,0.841396202,2759
0.331035669,0.006454167,0.004167124,0.65834304,2760
0.024390482,0.974274368,0.000888423,0.000446727,2761
0.014537499,0.957409867,0.009386115,0.018666519,2762
0.999062817,0.000709509,0.000179392,4.83E-05,2763
0.025924998,0.231066994,0.711736491,0.031271517,2764
0.093437737,0.197807691,0.099463953,0.609290619,2765
0.383976273,0.040470801,0.016870744,0.558682181,2766
0.002315823,0.994524722,0.001239571,0.001919884,2767
0.697360653,0.028783508,0.226399857,0.047455982,2768
0.004607316,0.994903372,0.000259927,0.000229385,2769
0.030561602,0.057096589,0.839028338,0.073313471,2770
0.139623861,0.855299819,0.003084692,0.001991627,2771
0.08740786,0.017211628,0.882788216,0.012592296,2772
0.885994724,0.082410355,0.014320772,0.017274149,2773
0.464380808,0.160485713,0.233505334,0.141628145,2774
0.813837948,0.117244468,0.052026917,0.016890667,2775
0.028374906,0.472484668,0.472484668,0.026655758,2776
0.110989687,0.097948055,0.72374361,0.067318648,2777
0.012421123,0.986731977,0.000188605,0.000658295,2778
0.081714619,0.046559587,0.603793872,0.267931922,2779
0.022825982,0.970585453,0.00614353,0.000445036,2780
0.956399532,0.015458759,0.017517069,0.010624639,2781
0.043079784,0.033550569,0.921086502,0.002283145,2782
0.99666306,0.002180191,0.000403295,0.000753454,2783
0.940082474,0.022108622,0.014274399,0.023534505,2784
0.997873526,0.001409347,0.00023007,0.000487057,2785
0.899492284,0.05401871,0.022518349,0.023970657,2786
0.003375319,0.996241459,0.000260276,0.000122946,2787
0.231635366,0.005117492,0.003744037,0.759503104,2788
0.866854841,0.040543339,0.033611609,0.058990211,2789
0.074966709,0.857948497,0.054846816,0.012237979,2790
0.986130929,0.001308379,0.000899235,0.011661457,2791
0.013990267,0.00332298,0.980793377,0.001893377,2792
0.041799728,0.005656979,0.951357525,0.001185767,2793
0.115281684,0.065685523,0.018819218,0.800213575,2794
0.640288363,0.016029307,0.0595561,0.28412623,2795
0.445098125,0.022160129,0.16374244,0.368999306,2796
0.665766081,0.031138292,0.244921639,0.058173988,2797
0.153145156,0.827894857,0.013381675,0.005578312,2798
0.999014424,0.000666489,0.000179383,0.000139704,2799
0.017898534,0.003310896,0.977226614,0.001563956,2800
0.082154035,0.829726363,0.041309643,0.046809958,2801
0.242187287,0.037140619,0.700792153,0.019879941,2802
0.983714698,0.013181783,0.001082027,0.002021492,2803
0.704581525,0.047947372,0.05783557,0.189635533,2804
0.669168796,0.033315955,0.066256687,0.231258562,2805
0.006686315,0.992337399,0.000621924,0.000354362,2806
0.405992483,0.102650982,0.460049755,0.031306781,2807
0.007980662,0.007497139,0.981931257,0.002590942,2808
0.792337095,0.12150884,0.02111507,0.065038995,2809
0.78096543,0.064105552,0.144464074,0.010464944,2810
0.988384054,0.010314712,0.00090129,0.000399945,2811
0.236940617,0.105141761,0.052868598,0.605049025,2812
0.023717642,0.947397841,0.003637218,0.025247299,2813
0.019750688,0.165370487,0.27264984,0.542228985,2814
0.079178283,0.108223881,0.799672337,0.012925499,2815
0.940882922,0.002642747,0.053080977,0.003393354,2816
0.301028714,0.040739806,0.220237312,0.437994168,2817
0.928397993,0.028035188,0.00277586,0.040790959,2818
0.254321534,0.735903739,0.003407911,0.006366816,2819
0.287787313,0.690365876,0.016235851,0.00561096,2820
0.033972947,0.932682255,0.02998102,0.003363777,2821
0.346367973,0.607894723,0.036506911,0.009230393,2822
0.405585965,0.590124097,0.001878236,0.002411702,2823
0.448734592,0.199124768,0.165080231,0.187060408,2824
0.009992715,0.021154583,0.957529472,0.01132323,2825
0.007090088,0.002608298,0.988508959,0.001792655,2826
0.003374025,0.000550794,0.995859487,0.000215694,2827
0.731827486,0.22319476,0.026656813,0.018320942,2828
0.014854342,0.003113639,0.003755766,0.978276253,2829
0.056004794,0.008068255,0.003363349,0.932563602,2830
0.995479794,0.003372738,0.000852762,0.000294707,2831
0.059229901,0.926511448,0.0090832,0.005175451,2832
0.01904953,0.977054452,0.00310975,0.000786268,2833
0.629423609,0.010173686,0.001767921,0.358634783,2834
0.03016798,0.006323552,0.938498335,0.025010133,2835
0.97573898,0.020250814,0.002005103,0.002005103,2836
0.758677293,0.003739966,0.020218064,0.217364677,2837
0.059442341,0.929834648,0.005528998,0.005194013,2838
0.014849449,0.005815128,0.97795421,0.001381214,2839
0.014271854,0.025047885,0.020765426,0.939914835,2840
0.041824687,0.003890301,0.002359587,0.951925426,2841
0.889913198,0.015311801,0.093796151,0.000978851,2842
0.979501364,0.008474346,0.006199964,0.005824327,2843
0.98368222,0.014031474,0.001389304,0.000897002,2844
0.997605836,0.000968369,0.000457425,0.000968369,2845
0.138188538,0.331497071,0.177437596,0.352876795,2846
0.390339907,0.604570275,0.004336285,0.000753533,2847
0.708484478,0.158084265,0.095882953,0.037548304,2848
0.021228039,0.960854404,0.005042101,0.012875456,2849
0.034978353,0.960284235,0.003463326,0.001274086,2850
0.992292613,0.006280931,0.001236789,0.000189668,2851
0.104963508,0.008093915,0.008093915,0.878848663,2852
0.147775221,0.089630202,0.750464451,0.012130126,2853
0.647007795,0.005258565,0.001415324,0.346318316,2854
0.029043088,0.961775095,0.002701428,0.006480389,2855
0.980993989,0.013993129,0.001474865,0.003538017,2856
0.024625194,0.013180916,0.924053643,0.038140246,2857
0.221095973,0.003153764,0.004049513,0.77170075,2858
0.007252529,0.039206804,0.949893866,0.003646801,2859
0.633908658,0.066813487,0.281295253,0.017982602,2860
0.089350022,0.005711957,0.902403355,0.002534666,2861
0.548006028,0.157006346,0.147493813,0.147493813,2862
0.865271156,0.071025777,0.048815255,0.014887812,2863
0.799504464,0.032999488,0.15743177,0.010064278,2864
0.005191198,0.989267311,0.000960275,0.004581216,2865
0.102592131,0.00510776,0.033306788,0.85899332,2866
0.047843603,0.514367177,0.426425368,0.011363852,2867
0.160799888,0.282212592,0.527242535,0.029744985,2868
0.53182902,0.172659593,0.152371556,0.14313983,2869
0.022669117,0.010708133,0.96391531,0.00270744,2870
0.355913705,0.55124993,0.070083564,0.022752802,2871
0.669062819,0.316042907,0.006982296,0.007911978,2872
0.658080041,0.15630772,0.047671161,0.137941078,2873
0.198549499,0.785278515,0.004970589,0.011201396,2874
0.056693593,0.735213743,0.185891134,0.02220153,2875
0.147678911,0.849833471,0.001127542,0.001360076,2876
0.116556343,0.382173557,0.460989306,0.040280794,2877
0.510959715,0.069150874,0.146392401,0.273497011,2878
0.059495174,0.006270747,0.930661116,0.003572964,2879
0.021924281,0.875762326,0.098257808,0.004055585,2880
0.014902172,0.981426388,0.002285322,0.001386118,2881
0.162018276,0.82279672,0.007118588,0.008066417,2882
0.040019235,0.035316851,0.910833633,0.013830281,2883
0.011680519,0.987743037,0.00037547,0.000200974,2884
0.024210954,0.004478576,0.967103237,0.004207233,2885
0.069439922,0.015494137,0.014555395,0.900510546,2886
0.582375941,0.044908011,0.242770411,0.129945637,2887
0.098408244,0.49975836,0.03620237,0.365631027,2888
0.996588288,0.002629616,0.000403265,0.000378832,2889
0.008482018,0.080475149,0.865189475,0.045853358,2890
0.958951105,0.012849949,0.019902395,0.008296551,2891
0.177080689,0.016471072,0.793620555,0.012827684,2892
0.775662184,0.184235917,0.036278203,0.003823695,2893
0.006226197,0.005848971,0.004279199,0.983645633,2894
0.006959232,0.008935831,0.970264852,0.013840085,2895
0.810868517,0.090976933,0.062527471,0.035627079,2896
0.067149598,0.926971605,0.004569588,0.001309209,2897
0.922834281,0.021702982,0.040546509,0.014916227,2898
0.994445214,0.001591513,0.001919731,0.002043543,2899
0.000814704,0.951052717,0.044481329,0.00365125,2900
0.967296871,0.018859285,0.012961784,0.00088206,2901
0.006249186,0.000958344,0.005514888,0.987277582,2902
0.014761863,0.002906783,0.972185683,0.01014567,2903
0.020319781,0.979061934,0.000328439,0.000289846,2904
0.042020903,0.956391464,0.000599396,0.000988237,2905
0.152464693,0.052690394,0.683299348,0.111545565,2906
0.232229087,0.103051033,0.631264108,0.033455772,2907
0.991340786,0.006274905,0.000797765,0.001586544,2908
0.999593434,0.000295924,8.48E-05,2.59E-05,2909
0.007937932,0.461348171,0.522775966,0.007937932,2910
0.125401989,0.003341851,0.000793759,0.870462401,2911
0.280728889,0.524470612,0.170270678,0.02452982,2912
0.720990208,0.024670929,0.005171306,0.249167556,2913
0.118419009,0.043563919,0.821990806,0.016026266,2914
0.559319318,0.00214732,0.002935038,0.435598323,2915
0.262192026,0.628965937,0.006166164,0.102675873,2916
0.068667079,0.039125322,0.198694756,0.693512843,2917
0.969577568,0.012992347,0.001758323,0.015671762,2918
0.312924134,0.243705561,0.312924134,0.130446171,2919
0.002049541,0.99736435,0.000356157,0.000229952,2920
0.036825123,0.949732332,0.011231025,0.00221152,2921
0.407643549,0.523424678,0.010205156,0.058726618,2922
0.013550782,0.838357178,0.136858047,0.011233993,2923
0.617319887,0.374423439,0.003239397,0.005017277,2924
0.714193098,0.00398945,0.002135399,0.279682053,2925
0.007570719,0.991568377,0.00048398,0.000376924,2926
0.034692879,0.006831433,0.952446969,0.006028718,2927
0.022812593,0.102238949,0.856036153,0.018912304,2928
0.066296528,0.006987603,0.915195261,0.011520609,2929
0.159733307,0.070881225,0.67250232,0.096883148,2930
0.231339726,0.554955153,0.00954853,0.204156592,2931
0.980163455,0.005828266,0.003119646,0.010888634,2932
0.14886905,0.033217179,0.191151643,0.626762128,2933
0.835011697,0.099727923,0.036687852,0.028572528,2934
0.002050338,0.997751686,0.00010208,9.59E-05,2935
0.005486195,0.982141052,0.009045207,0.003327546,2936
0.993164615,0.002620582,0.000401879,0.003812924,2937
0.070273405,0.168577156,0.709736317,0.051413122,2938
0.109567881,0.009573932,0.861818143,0.019040043,2939
0.03239992,0.013506296,0.946864384,0.007229399,2940
0.028285343,0.002981253,0.032051493,0.936681911,2941
0.008383524,0.969003743,0.003720166,0.018892567,2942
0.027183138,0.958238681,0.011331618,0.003246563,2943
0.980981906,0.004009049,0.0070361,0.007972945,2944
0.013946512,0.977725994,0.006188727,0.002138767,2945
0.951710454,0.022382083,0.002081859,0.023825604,2946
0.993062532,0.005547203,0.000484709,0.000905556,2947
0.598053306,0.01321272,0.002601739,0.386132235,2948
0.311238069,0.200950401,0.3313112,0.15650033,2949
0.006281826,0.000621985,0.0006621,0.99243409,2950
0.299391942,0.014905847,0.525449253,0.160252958,2951
0.006688452,0.99265442,0.000455155,0.000201974,2952
0.143979417,0.006734006,0.828544373,0.020742204,2953
0.216995437,0.020183717,0.757388471,0.005432375,2954
0.222800096,0.686272609,0.049713421,0.041213874,2955
0.118851366,0.878199316,0.001028266,0.001921053,2956
0.455717539,0.276406676,0.06565234,0.202223444,2957
0.71905729,0.071196305,0.05902381,0.150722596,2958
0.080975281,0.171424672,0.110680087,0.636919961,2959
0.414695713,0.041060436,0.532479836,0.011764015,2960
0.013897394,0.97428239,0.00955153,0.002268687,2961
0.984121802,0.007513863,0.007058621,0.001305714,2962
0.299333477,0.633688976,0.055371126,0.011606421,2963
0.995250806,0.002626087,0.001028391,0.001094716,2964
0.352996206,0.177497639,0.069509074,0.399997081,2965
0.125315646,0.003339549,0.001481916,0.86986289,2966
0.722869111,0.059336712,0.02323659,0.194557588,2967
0.059350752,0.009101735,0.003145475,0.928402038,2968
0.006661044,0.002450461,0.988586499,0.002301995,2969
0.768441956,0.133535205,0.006245525,0.091777315,2970
0.044449884,0.950380456,0.003648669,0.001520991,2971
0.056371244,0.002636519,0.938665517,0.00232672,2972
0.016479942,0.001736973,0.95780491,0.023978175,2973
0.287939651,0.06035543,0.002822862,0.648882058,2974
0.28927477,0.019685393,0.651890758,0.039149078,2975
0.020082432,0.260432934,0.551336494,0.16814814,2976
0.312558224,0.095324884,0.484099647,0.108017245,2977
0.004533825,0.001566848,0.014865841,0.979033486,2978
0.662646547,0.074346882,0.167543285,0.095463286,2979
0.270523227,0.690805281,0.032309396,0.006362096,2980
0.334210268,0.624386982,0.015631222,0.025771529,2981
0.956256379,0.006052831,0.002859155,0.034831636,2982
0.738842162,0.056973388,0.017375902,0.186808548,2983
0.848973834,0.050984845,0.057773399,0.042267921,2984
0.009121824,0.990460498,0.00022836,0.000189317,2985
0.05373137,0.047417768,0.004143317,0.894707545,2986
0.02879636,0.008250295,0.009348809,0.953604536,2987
0.490421223,0.26250358,0.217623111,0.029452085,2988
0.009989619,0.242026283,0.047657807,0.700326292,2989
0.90064018,0.039571372,0.054087653,0.005700795,2990
0.342787516,0.012486036,0.004315059,0.64041139,2991
0.010962796,0.001579341,0.000618479,0.986839385,2992
0.775027509,0.011768172,0.208595837,0.004608482,2993
0.315087752,0.458450001,0.035351866,0.191110382,2994
0.998993506,0.000855772,8.47E-05,6.60E-05,2995
0.969053879,0.012198587,0.012985329,0.005762205,2996
0.0071123,0.000797978,0.000483998,0.991605724,2997
0.006280156,0.992170538,0.001236636,0.000312671,2998
0.712048253,0.278842086,0.006980675,0.002128986,2999
0.032889837,0.002238181,0.003690137,0.961181845,3000
0.528624497,0.052340916,0.363317971,0.055716615,3001
0.00337171,0.995176538,0.000966011,0.000485741,3002
0.997112022,0.002181174,0.000429499,0.000277305,3003
0.921190709,0.007033376,0.071034602,0.000741312,3004
0.81039665,0.004252571,0.18082394,0.004526839,3005
0.372965443,0.047417235,0.001957143,0.577660179,3006
0.195765753,0.018209051,0.011756647,0.774268549,3007
0.186857109,0.022316899,0.004128211,0.78669778,3008
0.216356294,0.216356294,0.048275614,0.519011798,3009
0.517210535,0.015618407,0.010734363,0.456436695,3010
0.586175327,0.084446567,0.313757061,0.015621044,3011
0.95083804,0.015368868,0.006819894,0.026973198,3012
0.943263618,0.022183436,0.017276473,0.017276473,3013
0.108665264,0.551847743,0.334712576,0.004774417,3014
0.034992591,0.960675185,0.003057619,0.001274605,3015
0.032344975,0.020883486,0.945258744,0.001512795,3016
0.345879494,0.646187948,0.003842373,0.004090185,3017
0.99786438,0.001699982,0.000190733,0.000244905,3018
0.737528825,0.082748446,0.145228045,0.034494684,3019
0.179726686,0.012230553,0.002563663,0.805479098,3020
0.996414836,0.002629158,0.000202739,0.000753266,3021
0.005160901,0.983493637,0.001081784,0.010263678,3022
0.174446432,0.734446957,0.072720092,0.018386519,3023
0.160736517,0.009652979,0.635725256,0.193885249,3024
0.758714994,0.149399849,0.075122962,0.016762195,3025
0.453421547,0.513793925,0.012862578,0.01992195,3026
0.992241818,0.002787004,0.003809382,0.001161796,3027
0.124123648,0.011545295,0.002742248,0.86158881,3028
0.583416332,0.065457494,0.057766036,0.293360137,3029
0.676325544,0.043236043,0.031632165,0.248806248,3030
0.041410482,0.013444015,0.942498219,0.002647284,3031
0.047286063,0.949766013,0.001427916,0.001520008,3032
0.05717722,0.044529663,0.003890958,0.894402159,3033
0.024386012,0.001071447,0.000446645,0.974095896,3034
0.099112818,0.883382851,0.013413458,0.004090874,3035
0.540767074,0.009304412,0.001616864,0.44831165,3036
0.018764905,0.013728694,0.962455897,0.005050504,3037
0.122835755,0.008898192,0.015616814,0.852649239,3038
0.075300148,0.9173437,0.004248144,0.003108008,3039
0.994956419,0.002176458,0.002316828,0.000550295,3040
0.995363264,0.002045429,0.001094839,0.001496468,3041
0.99570279,0.00262728,0.000428892,0.001241039,3042
0.173508764,0.046699245,0.135128745,0.644663246,3043
0.800864127,0.190221898,0.006928832,0.001985144,3044
0.582118476,0.069524142,0.201174774,0.147182609,3045
